parent_product_id,review_count,review_text_count
b011y7gyru,1,1
b011yiwlvc,4,4
b011z472p0,2,2
b011zypo6o,1,1
b012081yu4,1,1
b0120xunzg,1,1
b01212kd74,1,1
b0121qfcgc,3,3
b0121qldro,1,1
b0121zvxw0,1,1
b0121zw7ma,1,1
b0122796oo,3,3
b0122jbukk,6,6
b0122jdkpi,5,5
b0122je2za,1,1
b0122xs5rc,1,1
b0122xv420,2,2
b0123dt6re,1,1
b012456m4g,1,1
b01251ty12,3,3
b01253st66,1,1
b0125f5bro,1,1
b0125myco0,1,1
b0125myirg,1,1
b0125mz2ye,1,1
b0125mzrhg,1,1
b0125mzyho,1,1
b0125n0pq8,2,2
b0125odel0,1,1
b0125phosi,1,1
b0125qv244,1,1
b0125seqtk,1,1
b01263imu8,1,1
b01268hopc,1,1
b0126gy952,1,1
b0126jmcqm,6,6
b0126nbpes,1,1
b0126vy9z2,2,2
b0126wetme,1,1
b0127ojk7u,8,8
b0128bco5m,1,1
b0128hi0ya,4,4
b0128j5lx6,1,1
b0128se0fm,3,3
b0128sklhi,2,2
b0128t2kui,2,2
b0128tlg62,1,1
b0128tlq44,1,1
b0128tm698,1,1
b0128tomw2,1,1
b0128tp6yu,1,1
b0128yv8co,1,1
b012938e76,15,15
b01295fpyy,3,3
b01295mdda,2,2
b0129tbmdi,1,1
b0129tlfjy,1,1
b012a3n5vu,1,1
b012b7nx4o,1,1
b012bj16y6,1,1
b012bj4sp0,2,2
b012bj7t9m,1,1
b012bjh3no,1,1
b012bjqpag,1,1
b012bm1e68,9,9
b012bnxih0,17,17
b012bohl86,2,2
b012bohviq,1,1
b012bpd080,2,2
b012bsfih8,1,1
b012bu6id4,1,1
b012c464t2,1,1
b012c57o5o,2,2
b012c597t0,1,1
b012c7aiby,1,1
b012ciy77e,1,1
b012csrfxw,1,1
b012cumopo,4,4
b012czqta0,5,5
b012d8igti,1,1
b012dffwv6,1,1
b012dfh6my,1,1
b012dfycgm,1,1
b012dhg26i,2,2
b012diw9yg,12,12
b012drfpl6,1,1
b012dyeace,3,3
b012dz2j7g,1,1
b012e5aovi,1,1
b012e83v0g,1,1
b012eddj8k,1,1
b012ehkopc,1,1
b012eqawim,1,1
b012es0hty,2,2
b012ey84ne,9,9
b012fgjx22,1,1
b012fhzhbw,3,3
b012fs06m6,2,2
b012goovkw,1,1
b012gqobm8,3,3
b012gwvs0k,1,1
b012gyw3y8,3,3
b012gywvxq,1,1
b012gz0nye,1,1
b012h6fl6w,2,2
b012hd7bue,1,1
b012hgmyqm,2,2
b012hlp35g,1,1
b012hpsaam,1,1
b012hpsf8y,1,1
b012hptmta,1,1
b012hy6oii,1,1
b012i0gsr8,2,2
b012i1ff8a,1,1
b012ikg9b8,3,3
b012jffemw,2,2
b012jlcrgw,1,1
b012kktbru,2,2
b012l6iw4g,2,2
b012l9x7ma,6,6
b012mds4aa,1,1
b012mr41o4,3,3
b012nbmqjq,1,1
b012ngkb52,2,2
b012oee99w,1,1
b012opre7u,2,2
b012oprn7g,2,2
b012oslncy,1,1
b012otvfvw,1,1
b012ouvf3y,1,1
b012ozvdi6,1,1
b012p3b7ii,1,1
b012p4qqt2,1,1
b012p4wj0c,1,1
b012p60meu,2,2
b012pkqfi8,1,1
b012q2obgi,2,2
b012qas3wi,1,1
b012qmm584,1,1
b012rpzhj4,3,3
b012rtufo2,1,1
b012rvhske,2,2
b012rxb6ku,1,1
b012rxbaii,1,1
b012s8pa74,1,1
b012s9vogy,3,3
b012sl8vbi,1,1
b012spv60c,1,1
b012sqjfpy,1,1
b012sv1umu,1,1
b012sw6tb6,1,1
b012sw7fle,1,1
b012sycbg6,1,1
b012szj6ls,2,2
b012szsm1s,2,2
b012szuc02,1,1
b012t0lmuk,1,1
b012t1jneg,1,1
b012t1jnsm,2,2
b012t1k0cu,2,2
b012t1rw1m,1,1
b012t1uucu,1,1
b012t3c8yq,1,1
b012t3hsd2,1,1
b012t3i2pu,1,1
b012t5mouc,3,3
b012t5mrv8,1,1
b012t96his,1,1
b012t98mrc,1,1
b012t9f09u,1,1
b012t9hfny,1,1
b012te06eo,1,1
b012te0s6u,2,2
b012te12cy,1,1
b012thi7pq,1,1
b012thnqqq,1,1
b012thsj2m,1,1
b012thud5s,1,1
b012tv01yw,2,2
b012u5bzx8,1,1
b012u6pkmo,1,1
b012u7fwk8,1,1
b012ua2vy0,1,1
b012ua4keo,2,2
b012ua4wgk,1,1
b012uha6k4,1,1
b012uluwfe,1,1
b012uluzwe,1,1
b012urgfiq,1,1
b012uu5xr2,1,1
b012v4k13i,1,1
b012vkw6q2,1,1
b012vpy6jw,1,1
b012vr6i78,2,2
b012vsgq0q,2,2
b012x0zmfw,1,1
b012y4negq,1,1
b012y9br10,1,1
b012ydaw6w,1,1
b012ydb8i8,1,1
b012ydb9y6,1,1
b012yft0tu,1,1
b012ygj4a4,1,1
b012yj7gt2,1,1
b012yk9elo,1,1
b01311uxbu,3,3
b01313deoq,12,12
b0131535vq,1,1
b01318rzl4,2,2
b0131bog36,1,1
b0131d2gn6,1,1
b0131huaeo,1,1
b0131k490w,1,1
b0131u00gy,1,1
b0131u02lc,1,1
b0131v9tg0,2,2
b0131vdmfo,1,1
b01325ae5u,8,8
b0132753jk,1,1
b0132h92vu,1,1
b0132kxy6q,2,2
b0132t4k1a,1,1
b0133e3bhs,1,1
b0133v5kpm,1,1
b0134b4jna,3,3
b0134c6hkw,5,5
b0134nrxy0,1,1
b0134qczs6,1,1
b0134sckum,1,1
b0134yz71u,1,1
b0134yz7la,1,1
b0135pdpgm,1,1
b0136ohgwg,1,1
b0137a9hdu,1,1
b0137b731w,1,1
b0137kfpe0,1,1
b0137odiay,2,2
b0137ojg3w,1,1
b0137ou3h0,1,1
b0137ou4is,1,1
b0137wcjew,1,1
b0137yscri,4,4
b01380ak12,1,1
b0139737c8,1,1
b0139n362i,15,15
b0139t17r8,1,1
b013aqszse,1,1
b013b7llni,1,1
b013bc8ibg,1,1
b013bjx63o,3,3
b013bzulhm,1,1
b013ck6c2y,1,1
b013cs5gn2,1,1
b013cv38zw,1,1
b013cwumyg,7,7
b013d1c9jm,1,1
b013d7cu18,1,1
b013djy4vk,1,1
b013dl07za,1,1
b013dnlw4i,2,2
b013doebzy,1,1
b013dyjvs6,1,1
b013dzb6co,5,5
b013e3qbqg,1,1
b013ecnt8u,1,1
b013ecvgsu,2,2
b013ecxz3o,1,1
b013edc8rc,1,1
b013eivya4,1,1
b013eo4svk,1,1
b013et0wn8,1,1
b013etwvi2,1,1
b013eufxpe,1,1
b013eyl0u2,1,1
b013f1itp8,1,1
b013f3awec,1,1
b013f3dbhm,1,1
b013fa40k2,3,3
b013fbbqe4,1,1
b013fic2ke,10,10
b013fj2636,1,1
b013fni5zk,1,1
b013fv04mo,1,1
b013fv06pe,1,1
b013g1q300,1,1
b013g1qsnw,1,1
b013g1s9p2,1,1
b013g1tdno,1,1
b013g5i4us,5,5
b013g5n03o,1,1
b013g6ukt0,2,2
b013ga5tre,1,1
b013gtfqim,3,3
b013gu4gqy,1,1
b013gvfqu8,1,1
b013gvmv7y,1,1
b013gxq2q8,1,1
b013h51454,3,3
b013h6yf1i,1,1
b013h9gxoc,1,1
b013h9pbbi,1,1
b013hi5e0w,8,8
b013hqyvr6,5,5
b013hwg0x8,1,1
b013hx0s6c,1,1
b013hzcyxk,20,20
b013i35hoe,4,4
b013i6uip4,1,1
b013i6uiya,1,1
b013i6um2i,2,2
b013i6yche,1,1
b013i85jqk,1,1
b013i8hfm6,4,4
b013i9z5ng,1,1
b013ijjm44,1,1
b013ijy0e6,2,2
b013iux596,1,1
b013j1ymeq,1,1
b013j930sc,1,1
b013jcutx8,1,1
b013jfxxni,13,13
b013jhhliy,1,1
b013jiliic,6,6
b013jkqlqy,1,1
b013jn45f0,1,1
b013jolwqe,1,1
b013jq4bz6,1,1
b013k1i1om,9,8
b013k2tuv4,13,13
b013k2upq8,1,1
b013k2wgga,1,1
b013k33hbc,5,5
b013k36fsy,11,11
b013k36ruu,17,17
b013k37idk,4,4
b013ka7ui6,1,1
b013ka84ig,1,1
b013ka8ueo,1,1
b013ka8ulm,1,1
b013kaarwm,1,1
b013kaavvy,1,1
b013kabhz8,2,2
b013kablu4,1,1
b013kabm5i,1,1
b013kabmki,1,1
b013kabmxa,1,1
b013kabr58,3,3
b013kf83d2,1,1
b013kurkh2,1,1
b013kv4e2a,1,1
b013l2mq6e,1,1
b013l36sxa,4,4
b013l4k8ey,2,2
b013lfjrg8,1,1
b013ls2rlw,1,1
b013ls8hra,1,1
b013ls8l44,1,1
b013lspxg8,1,1
b013lsq0bu,2,2
b013mb1rqe,1,1
b013mbox9c,2,2
b013mbt1gw,1,1
b013mgckbu,1,1
b013nlr4pg,1,1
b013nszu6y,2,2
b013o1hj1e,1,1
b013o1vnkw,1,1
b013o8plrg,5,5
b013ookrbk,1,1
b013orlqjy,2,1
b013orlqm6,3,3
b013orlqs0,1,1
b013orlqus,8,8
b013orlyuu,3,3
b013orm6qg,1,1
b013ormdjg,1,1
b013orqa4a,1,1
b013orqgvc,1,1
b013orrosq,1,1
b013orsjgw,1,1
b013orstr6,1,1
b013oruub4,6,6
b013orwsyq,1,1
b013orzgxg,1,1
b013orzhpi,1,1
b013os11lq,1,1
b013os28yu,1,1
b013os2m3m,2,2
b013os2xko,1,1
b013os3a8s,1,1
b013ot3kwi,1,1
b013oukcj6,1,1
b013owv6e4,1,1
b013p2hcve,1,1
b013p30cd8,1,1
b013pqdk0c,2,2
b013pznxcs,1,1
b013q5nawk,1,1
b013q6wreq,5,5
b013qbexo8,1,1
b013qbxpla,1,1
b013qf3wm8,3,3
b013qib85i,1,1
b013qkigu6,1,1
b013qn3kjk,2,2
b013qwoq3u,1,1
b013r4omgi,2,2
b013r9wusk,1,1
b013rex4vc,3,3
b013rjnw28,1,1
b013rmeseq,3,3
b013ro4c2w,1,1
b013rt0zqo,1,1
b013rtej1g,1,1
b013ru0hha,1,1
b013ru44ag,1,1
b013ryqt50,1,1
b013s1c1q8,2,2
b013s1m75i,2,2
b013s1nnug,1,1
b013s1shqg,1,1
b013sbbugk,9,9
b013sjetbu,16,16
b013sjn9ac,1,1
b013snllye,1,1
b013syk5vs,1,1
b013t1hzok,1,1
b013t218ag,1,1
b013t224r2,1,1
b013t27poy,1,1
b013t2mu3u,2,2
b013tcjmng,1,1
b013tgfmsq,1,1
b013tkrt56,1,1
b013tn88bc,6,6
b013tpd6bw,1,1
b013tr43g2,1,1
b013u213yq,1,1
b013u338oi,1,1
b013u5ta5m,1,1
b013ucnzow,4,4
b013ukp1iw,1,1
b013ul658q,1,1
b013umux6k,1,1
b013una8w8,1,1
b013ut6wao,2,2
b013uxey9q,1,1
b013v4c4sw,3,3
b013v4c72k,2,2
b013v7apnk,3,3
b013vbsqog,1,1
b013vp0jjm,14,14
b013vr1gla,1,1
b013vsnveo,1,1
b013vu8htq,4,4
b013vvtfa0,1,1
b013w0rr6y,1,1
b013wbaxnc,1,1
b013whnbo4,3,3
b013wht0v2,2,2
b013wq5cro,6,6
b013wq5zte,1,1
b013wxum7w,1,1
b013wxvi0c,1,1
b013wxwdjc,1,1
b013wy2jya,1,1
b013wynlco,1,1
b013wzbana,1,1
b013wzviak,1,1
b013x466y8,1,1
b013xaonjm,1,1
b013xbmrjy,1,1
b013xbnfgi,2,2
b013xbp5o8,1,1
b013xbpsd6,4,4
b013xbrh1w,2,2
b013xbrq40,1,1
b013xbs2ji,4,4
b013xbyg7u,1,0
b013xbzu0c,1,1
b013xfanaa,1,1
b013xghox8,1,1
b013xivx0q,2,2
b013xiw35k,2,2
b013xrljn8,1,1
b013xthy9o,2,2
b013xwiq7u,1,1
b013xwkb0u,1,1
b013y0rtlu,2,2
b013y0skmm,1,1
b013yn8lvo,5,5
b013z299vk,1,1
b013z8ff12,1,1
b013z8nnfw,1,1
b013zlvmde,1,1
b013zxpys6,3,3
b0140bqrym,3,3
b0140c0oa4,1,1
b0140m8h94,1,1
b0140m8h9y,1,1
b01410o5d2,2,2
b01418n1no,1,1
b014191qcg,3,3
b0141fscko,1,1
b0141gtfgs,2,2
b0141ip2k4,2,2
b0141jsl4c,1,1
b0141mqrgi,15,15
b0141n0v8c,1,1
b0141rfkzw,1,1
b0141ufztu,1,1
b0141zikt2,1,1
b01420lzpw,1,1
b014260dyk,7,7
b01426jhmo,1,1
b0142aly2q,1,1
b0142amdia,1,1
b0142dvuc2,1,1
b0142dyk0q,1,1
b0142fw8m6,2,2
b0142g8onc,44,44
b0142hwzpe,3,3
b0142hwzsg,1,1
b0142jvlq6,2,2
b0142kukiu,1,1
b0142phfvu,9,9
b0142uh0u6,1,1
b0142ybz58,2,2
b0142ze1xa,1,1
b01432aomy,1,1
b01433fjpu,1,1
b01439kfzi,1,1
b01439kj7c,1,1
b01439l70k,1,1
b01439mmze,1,1
b01439pam6,1,1
b0143a00wa,2,2
b0143aau1g,1,1
b0143abq28,1,1
b0143aemyc,3,3
b0143amxlq,1,1
b0143apmua,1,1
b0143av6dm,2,2
b0143dzyd2,1,1
b0143e8khi,1,1
b0143gl55a,1,1
b0143ic7ms,14,14
b0143ld8qy,1,1
b0143qv1yk,1,1
b0143t6sek,1,1
b0143tymkw,2,2
b0143vj0vq,1,1
b0143yo5yu,1,1
b0143yq9oe,1,1
b01443z21a,6,6
b01449mcb2,1,1
b0144bvsn8,3,3
b0144nu8t6,1,1
b01456vih8,3,3
b01456vo6i,2,2
b0145ls9qg,1,1
b0145mw5qa,6,6
b0145o6c0s,10,10
b01461dq6s,1,1
b01461fdbo,2,2
b01461ilig,3,3
b01461jpke,1,1
b01461juig,2,2
b01461mzg0,1,1
b01461r89o,4,4
b01461thyi,1,1
b01465b52g,2,2
b0146djwfu,1,1
b0146k50li,5,5
b0146l6j8u,3,3
b0146lvxo0,5,5
b0146x0n12,2,2
b0146x8256,1,1
b0146yzmee,1,1
b0147adfsw,1,1
b0147au5ks,4,4
b0147d48yy,2,2
b0147dev2i,7,7
b0147frxm6,1,1
b0147ge2ug,1,1
b0147ifkby,11,11
b0147mdh6u,1,1
b0147mitsq,1,1
b0147nt8sk,3,3
b0147nu63g,1,1
b0147o1wqk,1,1
b0147xb8tw,2,2
b0147xc87s,1,1
b0147xek60,1,1
b0147xfv54,1,1
b0147xk01e,1,1
b0147xkquo,1,1
b0147xlz5y,1,1
b0147ym3dg,2,2
b01480hegu,1,1
b01481ei8g,1,1
b01481fips,1,1
b01481laxm,1,1
b014884zyg,1,1
b0148iqub2,1,1
b0148ivabm,1,1
b0148kdz3q,4,4
b0148kusya,2,2
b0148kwb8g,3,3
b0148lgmee,1,1
b0148nckrk,1,1
b0148nqe22,1,1
b0148piswe,3,3
b0148up7aa,1,1
b01491w2h4,2,2
b01493xuku,1,1
b01499bg7s,1,1
b0149e1ih6,3,3
b0149f2boo,1,1
b0149ifa9o,3,3
b0149ig548,6,6
b0149iq1fq,1,1
b0149iqexk,1,1
b0149isz50,1,1
b0149izjl8,1,1
b0149j4jgs,2,2
b0149j57f0,1,1
b0149j6gtg,1,1
b0149k5rzy,1,1
b0149kx85k,1,1
b0149m6vrk,1,1
b014a0q7qq,3,3
b014a25q66,1,1
b014a6dzss,1,1
b014a6nuwo,1,1
b014afqlsa,3,3
b014afz834,1,1
b014aw042c,2,2
b014b0373q,1,1
b014bv5m88,1,1
b014c3r2wy,1,1
b014c4c7e6,2,2
b014cftgwg,1,1
b014cp52vk,2,2
b014cwlcps,1,1
b014de93y2,1,1
b014dqgnpw,1,1
b014dr8pqg,1,1
b014dw0tlk,3,3
b014e7fcse,1,1
b014e7g7qk,1,0
b014e8k04y,10,10
b014e9h7lw,3,3
b014en0qgq,3,3
b014engmku,1,1
b014epvipc,5,5
b014fje8mw,4,4
b014fuidk4,1,1
b014g1xp00,3,3
b014g6rcky,1,1
b014g6uwow,1,1
b014g84x7m,1,1
b014g84zfw,1,1
b014g906ls,1,1
b014gab93g,1,1
b014gemq20,1,1
b014gems2s,1,1
b014gemt40,1,1
b014gj9nqc,1,1
b014glx8ji,1,1
b014goyiz8,1,1
b014gvc3sa,6,6
b014gvvrh8,1,1
b014gxm3ag,1,1
b014gxnbw0,1,1
b014gxp40w,1,1
b014gxpmek,1,1
b014gz8gxc,2,2
b014gzbhkg,1,1
b014gzcne0,1,1
b014h428k4,2,2
b014hj248u,1,1
b014i0li6c,1,1
b014i14ugg,1,1
b014i17rde,29,29
b014i1ixdc,2,2
b014i22vp2,1,1
b014i24m7m,1,1
b014i4ie3i,1,1
b014i4ljqw,1,1
b014i4oesm,4,4
b014i4ss0m,2,2
b014i55v8s,1,1
b014i5i2zc,2,2
b014i5iu8q,4,4
b014i5kqoc,1,1
b014i5x4q4,1,1
b014i9qn5o,5,5
b014igbeco,1,1
b014iss8zs,1,1
b014ixwycg,1,1
b014j1zld6,4,4
b014j4ym5g,3,3
b014j9wqvs,1,1
b014jfm824,1,1
b014jiurym,1,1
b014jj9846,8,8
b014jk9ifo,5,5
b014jkbqu4,1,1
b014jl7zzs,1,1
b014jlay1a,1,1
b014jlaylu,2,2
b014jlbbb2,1,1
b014jnfoww,3,3
b014jru1ia,14,14
b014jt2nde,1,1
b014jxuzto,3,3
b014jyx7xo,1,1
b014k1bls4,1,1
b014k5aia2,1,1
b014k8mxo8,2,2
b014kisxag,1,1
b014kjerv4,1,1
b014kjkwww,1,1
b014kjx65w,1,1
b014kkblb2,1,1
b014kmdroe,2,2
b014kq39hu,1,1
b014ks29w4,5,5
b014lhl4qg,1,1
b014llewts,1,1
b014loa302,15,15
b014lqzij6,1,1
b014lspyy8,9,9
b014lsqt74,6,6
b014lsssgy,1,1
b014mhykbg,2,2
b014mrgrhq,1,1
b014n430fu,1,1
b014n76gik,3,3
b014nmfeym,1,1
b014nn3ayw,1,1
b014oip9jk,2,2
b014oo5kqg,1,1
b014oz45r0,1,1
b014p6ry8a,1,1
b014pb91s6,1,1
b014pbveta,1,1
b014plavlm,4,4
b014pq3hrw,1,1
b014pur38w,1,1
b014pxqtvg,1,1
b014pxqu2e,1,1
b014q4hnvo,8,8
b014q56wk6,2,2
b014q9yyfm,3,3
b014qbye3w,1,1
b014qi4pu2,3,3
b014qkeh26,1,1
b014qmkjcq,2,2
b014qmrspm,1,1
b014qnxk6c,3,3
b014qr9j1i,1,1
b014qvy25w,1,1
b014r80j88,1,1
b014r8cn8w,1,1
b014rcfdai,1,1
b014revnyq,1,1
b014ri6qoe,4,4
b014rpfvpc,1,1
b014rxhmh4,3,3
b014rxomq8,1,1
b014s8sn1m,5,5
b014sb12q2,2,2
b014sbi4p4,2,2
b014sbi6xe,1,1
b014sj420m,3,3
b014smweze,3,3
b014sn2w6o,4,4
b014sn7kck,1,1
b014sndz5g,2,2
b014sndzbu,2,2
b014snipo2,5,5
b014sps57c,1,1
b014srsde0,3,3
b014t3db5e,1,1
b014tgsmxw,2,2
b014tgsn2c,1,1
b014tn0y0y,3,3
b014tphk7m,6,6
b014tz5d9e,1,1
b014uantgw,5,5
b014umdnmu,1,1
b014un2ldg,1,1
b014uunlow,1,1
b014v0toho,1,1
b014v5af1i,1,1
b014vb5uks,3,3
b014vd5k7y,1,1
b014vg3m1w,1,1
b014vr129k,3,3
b014w3zht4,2,2
b014w5can8,2,2
b014wqzade,2,2
b014x1zgyg,1,1
b014x36fz8,1,1
b014xcsghy,1,1
b014xj3ehy,1,1
b014y0vgou,2,2
b014yp3gne,1,1
b014zgkz0y,2,2
b014zullas,1,1
b01508qqi6,1,1
b015091dpq,1,1
b0150ay0k0,1,1
b0150gfnf0,2,2
b0150udh22,3,3
b01515liay,1,1
b0151bd7o8,1,1
b0151cslg6,1,1
b0151h6xwk,1,1
b01521zx7q,4,4
b01525bybq,1,1
b01528qn4g,1,1
b01529kkna,1,1
b0152ci3ao,2,2
b01530ooey,1,1
b0153e0cpk,1,1
b0153g19jq,2,2
b0153i9coi,27,27
b0153kf4fw,1,1
b0153lmflc,1,1
b0153rwvu6,1,1
b0153sfv52,1,1
b015402cr4,1,1
b01547yi0q,1,1
b0154or7bq,1,1
b0154q0i2e,1,1
b01553bh44,1,1
b015557fq6,6,6
b015557gtc,5,5
b015557huk,23,23
b01555sbmi,1,1
b01555sbn2,1,1
b015566ymq,3,3
b0155gz5su,6,6
b0155nkx1m,2,2
b01563mgpc,1,1
b01563vjqo,6,6
b015657kw4,1,1
b01568jy8o,3,3
b0156ennz8,1,1
b0156q1way,1,1
b0156yw796,1,1
b01578g1r0,3,3
b0157bz5lk,1,1
b0157bz9ac,1,1
b0157dd48e,1,1
b0157doz4q,5,5
b0157xt0ws,2,2
b0157zz3f4,1,1
b01580toxk,1,1
b0158dj20w,2,2
b0158dkyuy,2,2
b0158dmf7e,2,2
b0158lk6tk,5,5
b01590118u,1,1
b01591i7ao,1,1
b01592im6w,1,1
b01595tzcy,1,1
b015970qts,8,8
b0159ip6yw,1,1
b0159sskli,1,1
b0159woa4k,1,1
b015a32oc8,1,1
b015a33ask,1,1
b015a3426o,1,1
b015a35mw2,2,2
b015a366tk,1,1
b015a36nxo,1,1
b015a37bcq,1,1
b015a37mso,1,1
b015a38og8,1,1
b015a39udy,1,1
b015a3a0la,1,1
b015a3abl4,1,1
b015a3c978,1,1
b015a3cdk6,1,1
b015a3eqhe,1,1
b015a3hveo,1,1
b015a3irwy,1,1
b015ah9bxy,1,1
b015araays,1,1
b015asqp78,1,1
b015asuj48,1,1
b015auexbq,1,1
b015aungri,1,1
b015aw3sho,1,1
b015b42ow6,1,1
b015bnnfxy,2,2
b015bs2uhg,1,1
b015bs4gsw,1,1
b015bs4tno,1,1
b015bs5v6i,1,1
b015bs7sr8,1,1
b015c61xx4,1,1
b015c6chuc,2,2
b015ch1c5m,1,1
b015cstsca,3,3
b015cv8xnw,1,1
b015cy8wj4,1,1
b015d98t1o,1,1
b015dcbyky,1,1
b015djuejy,1,1
b015dkd24w,1,1
b015do1lsc,8,8
b015dtcyv0,1,1
b015dyc14k,1,1
b015e3o4gs,3,3
b015e9lnzm,1,1
b015ecj7no,2,2
b015edlifs,1,1
b015eigx5i,1,1
b015ekeru4,1,1
b015env5wy,1,1
b015eojlii,2,2
b015eqbijg,1,1
b015eutgm8,1,1
b015evzlqc,1,1
b015exlyny,1,1
b015fmol3y,1,1
b015fxbk5a,1,1
b015fyogd2,1,1
b015g25qqy,3,3
b015g8fnru,1,1
b015g9z7y8,1,1
b015gc0n6c,1,1
b015gg8w6g,1,1
b015gmx57q,1,1
b015gwrjnm,1,1
b015gwrn7e,3,3
b015gxw8d2,7,7
b015h86ng4,6,6
b015haaua2,22,22
b015habcea,1,1
b015habs2q,7,7
b015hece48,1,1
b015hfhn0c,1,1
b015hfi0ke,1,1
b015hjpd1y,1,1
b015hkvgxm,1,1
b015hlk31w,2,2
b015hlrq7q,1,1
b015hlrr2a,1,1
b015hls3y6,1,1
b015hqhu6i,1,1
b015hrd9e4,1,1
b015hwfaws,3,3
b015iaiymc,1,1
b015icpmma,2,2
b015id76oq,2,2
b015idzves,1,1
b015ied9dm,1,1
b015ifx4m2,1,1
b015igqjn2,1,1
b015ihmosk,9,9
b015invlii,1,1
b015ir1dau,2,2
b015is92oi,1,1
b015iwk14o,1,1
b015j25wv0,1,1
b015j5240y,1,1
b015jn94py,2,2
b015jpac26,1,1
b015jq72ve,1,1
b015jqr6di,1,1
b015k40bf4,1,1
b015k437ci,1,1
b015k47oiq,1,1
b015k4jc68,1,1
b015k69zfy,3,3
b015kcydlo,1,1
b015l5eke0,6,6
b015m1ceic,2,2
b015m3k5ng,5,5
b015mmvtoq,1,1
b015mrqnxs,2,2
b015msyq8q,2,2
b015n3kfdu,2,2
b015naynd6,1,1
b015ne6d6w,1,1
b015ne7n8y,1,1
b015neddc4,1,1
b015nf5iwq,2,2
b015nf5lqe,4,4
b015nfwq5s,1,1
b015ngm34g,2,2
b015ni216e,1,1
b015ni2920,1,1
b015nl1syw,8,8
b015nm2awa,1,1
b015np43ea,1,1
b015nplxfm,2,2
b015nze6ho,17,17
b015nzgv2c,10,10
b015o31jfm,1,1
b015o31xp8,1,1
b015o32l5e,1,1
b015o34o2c,1,1
b015o360ns,1,1
b015o38d74,1,1
b015o662m4,1,1
b015o98ft4,3,3
b015o98m0q,1,1
b015o9aaz6,1,1
b015o9c518,1,1
b015o9dqa2,1,1
b015o9ezaw,1,1
b015oj74w8,1,1
b015ot106o,18,18
b015otbjfg,2,2
b015oylti8,2,2
b015oyq4va,4,4
b015ozhnp0,1,1
b015p053wo,3,3
b015p21aii,5,5
b015p2es46,2,2
b015p90gou,1,1
b015pb86ww,2,2
b015pbb8ze,2,2
b015pbfkp8,1,1
b015pbh8jy,2,2
b015pcfkz2,1,1
b015pgp1k2,1,1
b015pk36d2,7,7
b015pk3dki,1,1
b015po0rv2,1,1
b015pr5m7i,1,1
b015pyy1w8,1,1
b015qabk2u,3,3
b015qbpaca,1,1
b015qeqxza,5,5
b015qf1as4,1,1
b015qgc2q2,2,2
b015qhtyvc,3,3
b015qhv1g8,1,1
b015qi6l9o,2,2
b015qjg2ow,1,1
b015qjj4ow,1,1
b015r1s8qe,1,1
b015r2nsrc,2,2
b015rhofds,6,6
b015rjplbq,1,1
b015rk2o9c,1,1
b015rkoz7g,2,2
b015rlgx8e,1,1
b015ro2tma,1,1
b015rpch12,2,2
b015rppmnm,1,1
b015rpps6s,1,1
b015rpxut0,3,3
b015rreg3w,1,1
b015rrehae,1,1
b015rxkugs,1,1
b015ry6f16,1,1
b015ry96bc,1,1
b015rya7p6,3,3
b015s208m4,17,17
b015seecjw,1,1
b015smffv8,3,3
b015sqcvzm,1,1
b015ss3y7o,1,1
b015taqg2q,1,1
b015tatas8,2,2
b015tlexqq,9,9
b015txn4qy,7,7
b015u9t6qy,1,1
b015ubwoh0,1,1
b015unnmva,1,1
b015uqfknk,1,1
b015v46472,1,1
b015v7jib8,2,2
b015vgcg1s,1,1
b015vgciuc,2,2
b015vgjgpw,3,3
b015viuz5k,1,1
b015vkw5k6,1,1
b015voagt4,1,1
b015vomfne,2,2
b015vozahm,1,1
b015vw32ni,1,1
b015vw7u5o,1,1
b015vy0nns,1,1
b015vy2hve,1,1
b015w1239c,1,1
b015w1vevu,1,1
b015w2hu5i,2,2
b015w8qeke,2,2
b015w8s8na,1,1
b015we0gx4,1,1
b015wsl9t0,4,4
b015wtxioi,1,1
b015wtzrga,1,1
b015wv2fnq,1,1
b015x0zkom,14,14
b015x34il0,4,4
b015x62rgu,1,1
b015x6e7fy,5,5
b015x6e8yy,1,1
b015x6hot0,37,36
b015x6lzfo,1,1
b015y6d9do,1,1
b015y8p098,2,2
b015ybugee,1,1
b015yefwcw,1,1
b015yefwn6,1,1
b015yes8zk,1,1
b015yez7gi,1,1
b015ykjqeq,2,2
b015ykk63q,1,1
b015yl5v0s,17,17
b015yl5v4o,9,9
b015ymtu7w,1,1
b015yp6ypk,2,2
b015yrbwg4,1,1
b015yt0qd2,1,1
b015yth8om,1,1
b015z18fxc,1,1
b015z1964o,3,3
b015z77i2k,4,4
b015z77i7a,3,3
b015zckqqk,1,1
b015zh965c,1,1
b015zike6q,1,1
b015zlw5ug,1,1
b015zzckw0,3,3
b01602xy3g,2,2
b01604glru,3,3
b01607ywm8,6,6
b016095r1g,4,4
b0160bhxc0,2,2
b0160byx64,3,3
b0160d6s5g,2,2
b0160e3rsg,1,1
b0160li99q,1,1
b0160li9fa,5,5
b0161emd9o,1,1
b0161fame6,1,1
b0161fd0li,1,1
b0161je18a,1,1
b0161lpwqs,1,1
b0161lu5ym,2,2
b0161s0t2i,10,10
b0161szcy8,1,1
b0161t5ofy,1,1
b0161ta01m,1,1
b0161v0024,6,6
